id_transaccion,fecha_compra,id_cliente,categoria_producto,precio_cop,metodo_pago,canal,dispositivo,ciudad_envio,tiempo_entrega_dias,calificacion_cliente_1a5,producto_devuelto
TXN-IMPUTADO-0159,2023-04-11,12226,Electrónica,915460,Tarjeta crédito,App móvil,Android,Cali,6,5,Sí
TXN-0005242,2024-02-15,31072,Tecnología,422655,Billetera digital,Sitio web,Desktop,Medellín,2,5,No
TXN-0007480,2023-05-23,31912,Hogar,219765,Billetera digital,App móvil,Android,Bogotá,5,5,No
TXN-0002400,2023-09-19,22818,Moda,169600,PSE,App móvil,Android,Bogotá,4,5,No
TXN-0002095,2022-01-06,12201,Libros,86660,PSE,App móvil,Android,Cali,8,5,No
TXN-0001942,2024-07-22,52298,Alimentos,35011,Tarjeta débito,Sitio web,Android,Bogotá,3,5,Sí
TXN-0001911,2023-03-30,18637,Belleza,17980,Tarjeta débito,App móvil,iOS,Cali,2,5,No
TXN-0003308,2024-01-05,49167,Electrónica,879592,Tarjeta crédito,Sitio web,Android,Barranquilla,4,5,No
TXN-0004332,2024-10-05,59056,Moda,208186,Tarjeta crédito,Sitio web,iOS,Bucaramanga,1,5,No
TXN-0002729,2024-05-10,31201,Libros,24981,Tarjeta crédito,App móvil,iOS,Bogotá,4,5,No
TXN-0007261,2024-12-22,20407,Electrónica,395147,Billetera digital,Sitio web,Android,Bogotá,7,5,No
TXN-0002629,2022-09-03,39970,Alimentos,56191,Tarjeta débito,App móvil,iOS,Medellín,1,5,No
TXN-0006038,2024-02-20,27152,Tecnología,968806,Billetera digital,Sitio web,Android,Bogotá,3,5,No
TXN-0004701,2024-01-25,26062,Belleza,98169,Tarjeta débito,App móvil,Android,Ibagué,2,5,No
TXN-0000066,2022-11-02,20789,Electrónica,778734,Tarjeta crédito,Sitio web,Desktop,Manizales,7,5,No
TXN-0000670,2024-03-12,55982,Tecnología,849956,Tarjeta crédito,App móvil,iOS,Cartagena,2,5,No
TXN-0004033,2024-01-16,10670,Mascotas,73505,Contraentrega,App móvil,iOS,Cali,2,5,No
TXN-0002130,2024-06-02,46584,Deportes,148677,Tarjeta crédito,Sitio web,Android,Pereira,5,5,No
TXN-0003545,2024-03-23,30698,Juguetes,117279,Tarjeta crédito,App móvil,Android,Medellín,2,5,No
TXN-0002313,2023-11-08,46649,Belleza,127445,Contraentrega,App móvil,Android,Medellín,8,5,No
TXN-0001516,2022-07-07,38503,Electrónica,654114,PSE,App móvil,iOS,Cúcuta,1,5,No
TXN-0004102,2023-06-22,56576,Libros,95297,Tarjeta crédito,Sitio web,Android,Medellín,1,5,No
TXN-0004523,2022-10-05,34128,Belleza,101300,Tarjeta crédito,Sitio web,Desconocido,Medellín,1,5,No
TXN-0006255,2024-04-07,19060,Libros,37972,Contraentrega,Sitio web,Android,Ibagué,2,5,No
TXN-0006285,2023-02-01,13522,Moda,127300,Tarjeta débito,Sitio web,Desktop,Cali,9,5,No
TXN-0007863,2024-01-04,32028,Juguetes,136052,Tarjeta crédito,Sitio web,Android,Bogotá,4,5,No
TXN-0000156,2022-05-05,36372,Alimentos,60452,Contraentrega,App móvil,Desktop,Bogotá,3,5,No
TXN-0000429,2022-12-28,20979,Hogar,102576,Tarjeta crédito,App móvil,Android,Medellín,4,5,No
TXN-0005337,2024-05-23,57863,Deportes,105706,Tarjeta débito,Sitio web,iOS,Manizales,5,5,No
TXN-0000417,2022-08-13,12905,Hogar,287382,Tarjeta crédito,App móvil,Android,Manizales,6,5,No
TXN-0004569,2023-07-25,38404,Hogar,138327,Tarjeta débito,Sitio web,Android,Manizales,5,5,No
TXN-0006623,2022-06-23,13261,Alimentos,64542,Contraentrega,App móvil,Android,Ibagué,5,5,No
TXN-0004458,2023-06-12,43590,Mascotas,44654,Contraentrega,Sitio web,Android,Bogotá,6,5,No
TXN-0002747,2022-08-14,51818,Tecnología,522309,Tarjeta crédito,App móvil,iOS,Bucaramanga,5,5,No
TXN-0007509,2024-11-30,31365,Deportes,159491,PSE,App móvil,iOS,Medellín,2,5,No
TXN-0005833,2022-10-04,38022,Hogar,141313,Contraentrega,Sitio web,iOS,Bogotá,2,5,No
TXN-0003114,2022-03-18,41237,Moda,129847,Tarjeta crédito,App móvil,iOS,Bogotá,7,5,No
TXN-0005212,2023-02-08,30086,Moda,196397,PSE,App móvil,Desktop,Medellín,5,5,No
TXN-0007257,2022-07-10,38600,Moda,110892,PSE,App móvil,Android,Ibagué,3,5,No
TXN-0000268,2022-12-05,21533,Hogar,170985,Tarjeta débito,App móvil,Android,Barranquilla,3,5,No
TXN-0004533,2024-09-26,53885,Hogar,266276,Billetera digital,App móvil,Android,Medellín,8,3,No
TXN-0005829,2022-05-21,12198,Belleza,56567,PSE,App móvil,Desktop,Bogotá,5,5,No
TXN-0000302,2024-01-04,13730,Hogar,82352,Tarjeta débito,App móvil,iOS,Medellín,7,5,No
TXN-0005180,2022-03-05,-1,Deportes,192324,Contraentrega,App móvil,Android,Barranquilla,8,3,No
TXN-0002565,,30309,Libros,65358,Tarjeta crédito,App móvil,iOS,Cartagena,1,5,No
TXN-0001178,2023-06-20,49759,Moda,73235,Contraentrega,Sitio web,Android,Bogotá,3,5,No
TXN-0005279,2023-01-15,46691,Alimentos,48072,Contraentrega,App móvil,Android,Bogotá,6,5,No
TXN-0002731,2024-06-05,37113,Electrónica,816781,Tarjeta crédito,Sitio web,iOS,Barranquilla,3,5,No
TXN-0003742,2024-03-03,29257,Moda,136958,PSE,Sitio web,Desktop,Cali,4,5,No
TXN-0000157,2024-03-08,28231,Hogar,195244,PSE,App móvil,Desktop,Bogotá,2,5,No
TXN-0003015,,19638,Belleza,32601,Contraentrega,Sitio web,Android,Barranquilla,4,5,No
TXN-0003479,2024-07-23,28006,Deportes,129990,Billetera digital,Sitio web,Android,Cartagena,6,5,No
TXN-0005418,2024-08-20,49422,Belleza,38434,Tarjeta débito,App móvil,Desktop,Ibagué,3,5,No
TXN-0006884,2024-05-03,58728,Deportes,157408,Tarjeta crédito,Sitio web,Android,Ibagué,3,5,No
TXN-0004770,,32480,Hogar,78288,PSE,App móvil,Android,Cartagena,3,5,No
TXN-0000411,2023-10-21,39632,Deportes,115133,PSE,Sitio web,iOS,Medellín,6,5,No
TXN-0000981,2022-03-13,15654,Alimentos,58053,Tarjeta débito,Sitio web,Desktop,Cali,4,5,No
TXN-0005597,2024-06-11,10191,Juguetes,79671,Tarjeta débito,Sitio web,Desktop,Manizales,6,5,No
TXN-0002508,2024-09-30,24306,Moda,32534,Tarjeta débito,App móvil,Android,Cartagena,5,5,No
TXN-0001608,2024-06-04,17600,Juguetes,71674,PSE,App móvil,Android,Cartagena,6,5,No
TXN-0005505,2023-01-18,43905,Libros,71739,Contraentrega,App móvil,Android,Bucaramanga,6,5,No
TXN-0007149,2024-08-12,48263,Libros,97544,Contraentrega,App móvil,Android,Cartagena,5,5,No
TXN-0003653,2022-04-23,53677,Hogar,292445,Tarjeta débito,Sitio web,Desktop,Ibagué,3,5,No
TXN-0003068,2023-02-05,31572,Alimentos,76784,PSE,App móvil,Desktop,Bogotá,1,5,No
TXN-0006088,2022-12-30,11203,Electrónica,765261,Tarjeta crédito,App móvil,iOS,Manizales,5,5,No
TXN-0004061,2022-09-30,59762,Tecnología,785263,PSE,Sitio web,iOS,Medellín,10,5,No
TXN-0006567,2024-03-12,13682,Belleza,41718,PSE,Sitio web,iOS,Bogotá,3,5,No
TXN-0000413,2022-01-27,19401,Alimentos,47047,Contraentrega,Sitio web,Android,Bogotá,5,5,No
TXN-0004749,2022-02-13,14661,Alimentos,16324,Billetera digital,App móvil,iOS,Manizales,3,5,No
TXN-0005917,2024-11-12,36533,Hogar,105106,Tarjeta crédito,App móvil,iOS,Bogotá,2,5,No
TXN-IMPUTADO-0160,2023-04-25,27531,Deportes,106773,PSE,App móvil,Android,Cartagena,6,5,No
TXN-0005184,2022-11-16,47198,Libros,86571,Tarjeta crédito,App móvil,Android,Bogotá,7,5,No
TXN-0003104,2024-04-16,21616,Moda,205750,Billetera digital,App móvil,Android,Manizales,4,5,No
TXN-0007739,2023-08-23,37631,Libros,19189,Billetera digital,App móvil,Desktop,Bogotá,3,5,No
TXN-0006753,2022-05-26,48005,Electrónica,674891,Tarjeta crédito,App móvil,Android,Pereira,2,5,No
TXN-0002990,2024-09-22,36064,Mascotas,13443,Tarjeta crédito,Sitio web,iOS,Bogotá,1,5,No
TXN-IMPUTADO-0161,2023-11-05,38358,Hogar,221087,PSE,App móvil,Desconocido,Bucaramanga,2,5,No
TXN-0004262,2023-05-29,10383,Mascotas,54110,Tarjeta crédito,App móvil,iOS,Ibagué,3,5,No
TXN-0003457,2023-01-10,22744,Tecnología,613492,PSE,Sitio web,Android,Ibagué,5,5,No
TXN-0003924,2024-03-09,57874,Belleza,123185,PSE,App móvil,Desktop,Cúcuta,5,5,No
TXN-0004522,2022-04-18,39179,Electrónica,5000,Tarjeta débito,App móvil,Android,Cali,1,5,No
TXN-0003378,2024-02-21,41318,Electrónica,625705,PSE,App móvil,Android,Medellín,9,3,No
TXN-0000017,2023-07-04,-1,Tecnología,728901,Contraentrega,Sitio web,Android,Medellín,6,5,No
TXN-0005202,2023-01-25,56103,Moda,121611,PSE,Sitio web,Android,Cartagena,7,5,No
TXN-0001194,2024-05-19,48941,Hogar,325532,Tarjeta crédito,App móvil,iOS,Bogotá,6,5,No
TXN-0000444,2023-08-03,40927,Hogar,184708,Tarjeta crédito,Sitio web,iOS,Cali,5,5,No
TXN-0001306,2023-12-25,44022,Tecnología,726208,Tarjeta crédito,App móvil,Android,Bogotá,3,5,No
TXN-0000754,2022-07-31,52727,Electrónica,803321,Tarjeta débito,Sitio web,Android,Barranquilla,3,5,No
TXN-0007969,2023-11-12,54319,Moda,68988,Tarjeta crédito,Sitio web,Android,Medellín,8,4,No
TXN-0005866,2022-01-18,40742,Hogar,121878,Tarjeta crédito,App móvil,Desktop,Cali,7,5,No
TXN-0006010,2022-11-28,48477,Hogar,265153,Contraentrega,Sitio web,iOS,Cali,3,5,No
TXN-0007778,2024-02-25,51028,Deportes,114252,Tarjeta crédito,Sitio web,Desktop,Cali,7,5,No
TXN-0003204,2023-09-04,51191,Hogar,167133,Tarjeta crédito,Sitio web,Android,Cali,3,5,No
TXN-0006358,2024-09-25,53349,Belleza,81033,Tarjeta crédito,Sitio web,iOS,Bucaramanga,1,5,No
TXN-0004042,2023-12-09,29767,Libros,41151,Tarjeta débito,App móvil,Android,Bogotá,1,5,No
TXN-0004683,2022-09-01,47134,Juguetes,58174,Contraentrega,Sitio web,Android,Manizales,2,5,No
TXN-IMPUTADO-0162,2022-08-25,-1,Tecnología,694479,Tarjeta crédito,Sitio web,iOS,Bogotá,4,5,No
TXN-0004939,2022-07-10,50011,Belleza,111521,Tarjeta crédito,App móvil,Android,Bucaramanga,2,5,No
TXN-0007680,2024-05-03,47921,Belleza,38915,Tarjeta crédito,App móvil,iOS,Bogotá,7,5,No
TXN-0002443,2022-03-21,12032,Alimentos,37035,Tarjeta crédito,App móvil,Android,Barranquilla,7,5,No
TXN-0007893,2023-07-27,45843,Electrónica,1317369,PSE,App móvil,iOS,Cartagena,4,5,No
TXN-0005076,2024-08-14,54370,Electrónica,872109,Tarjeta crédito,Sitio web,iOS,Bogotá,5,5,Sí
TXN-0001001,2024-09-30,33506,Alimentos,33232,Tarjeta crédito,App móvil,iOS,Barranquilla,8,5,No
TXN-0001321,2024-04-23,31123,Hogar,149892,Tarjeta crédito,Sitio web,iOS,Medellín,5,5,No
TXN-0002282,2023-08-28,57388,Moda,181706,Billetera digital,App móvil,Android,Cali,3,5,No
TXN-0005524,2024-08-19,30173,Belleza,71130,PSE,Sitio web,Desktop,Bucaramanga,5,5,No
TXN-0001412,2024-03-18,46079,Tecnología,1159744,Contraentrega,App móvil,Android,Cartagena,7,5,No
TXN-0004309,,44253,Libros,30799,Contraentrega,App móvil,iOS,Pereira,7,5,No
TXN-0000132,2023-03-23,27081,Tecnología,845175,Tarjeta crédito,Sitio web,Android,Bogotá,3,5,No
TXN-0006921,2024-12-23,35553,Juguetes,153408,PSE,App móvil,Android,Barranquilla,5,5,Sí
TXN-0001780,2022-11-22,45801,Alimentos,72028,Tarjeta crédito,App móvil,Android,Barranquilla,4,5,Sí
TXN-0006676,2022-05-06,53383,Electrónica,526311,PSE,App móvil,Android,Ibagué,4,5,No
TXN-0001786,2024-04-30,15302,Electrónica,615500,Tarjeta débito,App móvil,iOS,Bucaramanga,4,5,No
TXN-0001563,,10483,Deportes,172506,Tarjeta crédito,App móvil,Android,Pereira,6,5,No
TXN-0001157,2023-08-18,22046,Alimentos,7640,Billetera digital,App móvil,iOS,Medellín,2,5,No
TXN-0007300,2023-07-19,52809,Deportes,183184,Tarjeta crédito,Sitio web,Android,Pereira,3,5,No
TXN-0004971,2022-09-27,17223,Moda,46280,Tarjeta crédito,Sitio web,iOS,Medellín,6,5,No
TXN-0000192,2024-12-23,18619,Moda,175865,PSE,Sitio web,Android,Bogotá,4,5,No
TXN-0006497,2024-03-18,13163,Hogar,80556,PSE,Sitio web,Android,Bogotá,4,5,No
TXN-0001489,2023-04-08,-1,Belleza,24827,Tarjeta crédito,App móvil,Android,Cali,3,5,No
TXN-0000080,2022-11-01,58685,Deportes,76800,Contraentrega,App móvil,Android,Manizales,3,5,No
TXN-0000559,2022-09-29,56135,Libros,53777,PSE,Sitio web,Android,Cartagena,4,5,No
TXN-0003336,2024-12-24,25931,Mascotas,120419,Billetera digital,Sitio web,Android,Bogotá,1,5,No
TXN-0005252,2023-08-30,39999,Moda,101664,PSE,App móvil,Android,Bogotá,6,5,No
TXN-0005873,2022-05-18,29277,Deportes,116792,PSE,App móvil,Desconocido,Cartagena,1,5,No
TXN-0007232,2024-04-18,49341,Deportes,239739,Tarjeta crédito,App móvil,iOS,Cúcuta,5,5,No
TXN-0001318,2023-12-11,23090,Hogar,128668,Billetera digital,App móvil,Android,Cali,1,5,No
TXN-0005143,2023-01-11,35918,Moda,140974,Tarjeta débito,App móvil,Android,Medellín,7,5,No
TXN-0002230,2024-02-02,29884,Electrónica,643480,PSE,App móvil,Android,Cali,4,5,No
TXN-0007297,2024-08-30,10655,Moda,139219,PSE,Sitio web,Android,Bogotá,5,5,No
TXN-0001904,,44372,Electrónica,562849,Tarjeta crédito,App móvil,Desconocido,Cúcuta,3,5,No
TXN-0001779,2022-10-29,57302,Belleza,30070,Tarjeta crédito,App móvil,Desktop,Bogotá,4,5,No
TXN-0004965,2022-05-11,41565,Electrónica,213480,PSE,App móvil,Desktop,Barranquilla,5,5,No
TXN-0005384,,55882,Moda,115614,Tarjeta crédito,Sitio web,Android,Cali,1,5,No
TXN-0002352,,42011,Electrónica,280903,Contraentrega,App móvil,Desktop,Barranquilla,5,5,No
TXN-0002067,2023-01-21,28163,Moda,105732,Tarjeta crédito,App móvil,Desktop,Medellín,6,5,No
TXN-0007832,2022-12-30,29969,Electrónica,382433,Tarjeta crédito,App móvil,Android,Pereira,3,5,Sí
TXN-0005243,2024-11-27,39547,Hogar,67737,Contraentrega,Sitio web,Android,Bogotá,1,5,Sí
TXN-0005166,2023-06-09,21900,Moda,116786,Billetera digital,App móvil,iOS,Medellín,6,5,No
TXN-0003286,2024-09-17,-1,Electrónica,804546,Tarjeta débito,App móvil,Android,Cartagena,1,5,No
TXN-0006691,2024-09-03,13353,Deportes,144312,PSE,App móvil,Android,Medellín,2,5,No
TXN-0004488,2024-09-06,47093,Moda,131201,Billetera digital,Sitio web,Android,Bogotá,2,5,No
TXN-0000973,2022-11-13,33184,Tecnología,545646,Tarjeta crédito,Sitio web,Desktop,Ibagué,3,5,No
TXN-0000657,2022-09-25,18152,Electrónica,5000,PSE,Sitio web,iOS,Bucaramanga,3,5,No
TXN-0000084,2022-10-13,38965,Libros,69636,Tarjeta crédito,App móvil,iOS,Ibagué,5,5,No
TXN-0001386,2022-01-25,50270,Moda,140678,Billetera digital,App móvil,iOS,Barranquilla,9,3,No
TXN-0007760,2023-11-26,46217,Alimentos,76137,Billetera digital,App móvil,Desktop,Bogotá,6,5,No
TXN-0005799,2023-07-18,35192,Electrónica,993259,Billetera digital,App móvil,Desktop,Bucaramanga,2,5,No
TXN-0000074,2024-07-17,11857,Alimentos,37602,Tarjeta crédito,Sitio web,Android,Medellín,7,5,No
TXN-0007250,2022-04-29,58642,Moda,62093,Tarjeta crédito,App móvil,iOS,Cali,3,5,No
TXN-0002063,2022-07-12,43284,Tecnología,572807,Contraentrega,App móvil,Android,Bogotá,1,5,No
TXN-0003466,2022-05-21,40079,Mascotas,114827,Tarjeta crédito,App móvil,Android,Medellín,2,5,No
TXN-0000083,2024-10-26,10103,Electrónica,366721,PSE,App móvil,Desconocido,Barranquilla,5,5,No
TXN-0000859,2023-01-23,57085,Electrónica,707669,PSE,App móvil,iOS,Cali,6,5,No
TXN-0007222,2023-07-14,15018,Moda,181314,Contraentrega,App móvil,Android,Medellín,2,5,Sí
TXN-0002201,2024-03-22,54715,Tecnología,963379,Tarjeta crédito,Sitio web,Android,Bogotá,7,5,No
TXN-0005918,2022-08-23,38199,Belleza,70695,Tarjeta crédito,App móvil,Android,Cali,4,5,No
TXN-0006695,2022-01-25,28266,Belleza,79427,Tarjeta débito,App móvil,Android,Medellín,3,5,No
TXN-0001716,2024-01-10,38207,Libros,25979,Tarjeta crédito,App móvil,iOS,Bogotá,6,5,Sí
TXN-0005343,2024-01-04,34462,Moda,131199,Contraentrega,App móvil,iOS,Ibagué,7,5,No
TXN-0005504,2023-03-20,44669,Electrónica,453277,PSE,Sitio web,Android,Pereira,4,5,No
TXN-0005060,2023-04-02,45394,Hogar,236999,Tarjeta crédito,Sitio web,Desktop,Bucaramanga,8,4,No
TXN-0002112,,47122,Mascotas,43746,Tarjeta crédito,App móvil,Android,Bucaramanga,7,5,No
TXN-0006186,2024-05-23,46236,Electrónica,743183,Tarjeta débito,App móvil,Android,Bogotá,9,5,No
TXN-0000574,2022-11-13,18593,Juguetes,55174,Contraentrega,App móvil,Android,Bogotá,5,5,No
TXN-0007268,2022-11-06,34581,Electrónica,834131,Tarjeta crédito,App móvil,Android,Manizales,6,5,No
TXN-0000447,,14387,Belleza,29174,Contraentrega,App móvil,Android,Cali,2,5,No
TXN-0002947,2023-02-22,10313,Deportes,153268,Billetera digital,Sitio web,iOS,Bogotá,2,5,No
TXN-0005619,2022-10-12,33537,Belleza,102665,PSE,Sitio web,Desktop,Pereira,3,5,No
TXN-0007880,2024-02-05,50295,Moda,132211,Tarjeta crédito,Sitio web,Android,Medellín,7,5,No
TXN-0001041,2024-11-24,-1,Hogar,242393,PSE,App móvil,Android,Ibagué,3,5,No
TXN-0005820,2023-06-14,41194,Moda,166063,Tarjeta débito,App móvil,Android,Manizales,4,5,No
TXN-0005862,2024-06-14,23552,Tecnología,611571,Tarjeta crédito,App móvil,Android,Barranquilla,5,5,No
TXN-0002933,2022-03-24,33904,Juguetes,64912,Tarjeta débito,App móvil,Android,Ibagué,1,5,No
TXN-0004513,2022-09-18,47861,Juguetes,29896,Tarjeta crédito,App móvil,Android,Cúcuta,3,5,No
TXN-0002115,2022-04-17,34186,Deportes,161391,PSE,Sitio web,iOS,Ibagué,4,5,No
TXN-0003841,2023-03-14,21723,Alimentos,33509,Tarjeta débito,Sitio web,Android,Bogotá,3,5,No
TXN-0002762,2024-08-08,50847,Alimentos,29594,Tarjeta crédito,Sitio web,Android,Cali,2,5,No
TXN-0003986,2023-04-20,47737,Belleza,63550,Billetera digital,App móvil,Android,Cali,3,5,No
TXN-IMPUTADO-0163,2023-02-20,39009,Moda,94266,Tarjeta débito,App móvil,iOS,Pereira,7,5,No
TXN-0000891,2022-05-24,12075,Juguetes,95675,Contraentrega,App móvil,Android,Pereira,5,5,No
TXN-0007228,2024-04-21,27994,Deportes,116391,Tarjeta crédito,App móvil,Android,Cali,3,5,No
TXN-0000283,2023-01-28,18373,Belleza,137801,Tarjeta crédito,App móvil,Android,Pereira,5,5,No
TXN-0006425,2023-10-08,46470,Belleza,59606,Tarjeta débito,App móvil,Desktop,Cali,1,5,No
TXN-0007736,2022-05-21,21404,Libros,63786,Tarjeta crédito,Sitio web,Desktop,Cali,5,5,No
TXN-0007814,2022-05-04,37440,Juguetes,57103,PSE,App móvil,Desktop,Cartagena,4,5,No
TXN-0005285,2022-01-24,27104,Hogar,279946,Tarjeta crédito,Sitio web,iOS,Medellín,3,5,No
TXN-0007351,2022-06-11,44685,Hogar,235290,PSE,App móvil,Android,Medellín,4,5,No
TXN-0001480,2024-11-11,34520,Alimentos,43414,PSE,App móvil,Android,Pereira,1,5,No
TXN-0003277,2023-12-04,49380,Deportes,201640,Contraentrega,App móvil,Android,Bogotá,5,5,No
TXN-0006366,2023-01-08,19700,Alimentos,60665,Tarjeta débito,App móvil,Android,Ibagué,3,5,No
TXN-0007841,2024-09-17,42192,Hogar,152954,PSE,App móvil,iOS,Bogotá,6,5,No
TXN-0001518,2023-08-03,-1,Deportes,103379,Contraentrega,App móvil,iOS,Bogotá,5,5,No
TXN-0007312,2023-03-18,36875,Moda,149233,Billetera digital,App móvil,iOS,Bogotá,2,5,No
TXN-0007699,2022-06-15,39824,Deportes,207505,Tarjeta crédito,App móvil,Desconocido,Cali,6,5,No
TXN-0004380,2022-02-08,17479,Belleza,88186,Contraentrega,App móvil,Android,Medellín,4,5,No
TXN-0005730,2024-06-28,44203,Mascotas,93779,PSE,Sitio web,Desktop,Cartagena,5,5,No
TXN-0007117,2022-06-23,21242,Belleza,97365,Billetera digital,App móvil,Desktop,Bogotá,2,5,Sí
TXN-0001886,2022-01-25,56724,Deportes,113355,PSE,App móvil,Android,Bogotá,5,5,No
TXN-0007768,2022-12-12,23704,Belleza,114834,Billetera digital,Sitio web,Desktop,Barranquilla,7,5,No
TXN-0000441,2023-12-16,54799,Alimentos,26086,Tarjeta débito,Sitio web,iOS,Bogotá,5,5,No
TXN-IMPUTADO-0164,2022-10-15,27071,Hogar,144097,PSE,App móvil,Android,Barranquilla,8,4,No
TXN-0007118,2022-06-15,47750,Moda,162459,Contraentrega,Sitio web,iOS,Barranquilla,1,5,No
TXN-0002058,2023-07-02,49940,Moda,109002,Tarjeta débito,Sitio web,iOS,Bogotá,3,5,No
TXN-0003411,2023-08-10,13631,Moda,219838,Tarjeta crédito,App móvil,Android,Cartagena,3,5,No
TXN-0006473,2022-10-28,30266,Belleza,66015,Tarjeta crédito,Sitio web,iOS,Cartagena,7,5,No
TXN-0002799,2022-08-03,21520,Electrónica,431277,PSE,App móvil,Android,Cali,9,5,No
TXN-0006547,2022-02-12,45040,Electrónica,469670,Tarjeta débito,App móvil,Android,Cúcuta,5,5,No
TXN-0001781,2022-11-26,37967,Moda,172801,Tarjeta crédito,App móvil,Android,Bogotá,6,5,No
TXN-0006462,2023-08-17,47925,Electrónica,632704,PSE,App móvil,Android,Ibagué,4,5,No
TXN-0005565,2023-03-04,24149,Mascotas,95852,PSE,App móvil,Android,Bogotá,4,5,No
TXN-0003409,2023-04-19,41325,Deportes,43067,Contraentrega,Sitio web,iOS,Bogotá,5,5,No
TXN-0006196,2024-02-20,14744,Libros,39658,PSE,App móvil,iOS,Cartagena,4,5,No
TXN-0007304,2024-08-14,37488,Electrónica,562345,Contraentrega,Sitio web,Desktop,Barranquilla,7,5,No
TXN-0004860,2022-04-02,29170,Hogar,116410,PSE,Sitio web,Android,Medellín,5,5,No
TXN-0000336,,57326,Belleza,161946,Tarjeta crédito,App móvil,iOS,Cartagena,5,5,No
TXN-0004702,2024-12-02,44989,Hogar,41628,PSE,Sitio web,Android,Bogotá,9,4,No
TXN-0002704,2022-01-24,17903,Juguetes,98083,Tarjeta crédito,Sitio web,iOS,Bogotá,3,5,No
TXN-0003952,2022-10-13,41926,Juguetes,119824,Tarjeta crédito,App móvil,Desktop,Bogotá,7,5,No
TXN-0002688,2022-11-29,26724,Belleza,72599,Tarjeta crédito,Sitio web,Android,Cali,7,5,No
TXN-0004689,2022-05-29,35455,Belleza,93044,PSE,App móvil,iOS,Manizales,7,5,No
TXN-0001801,2023-05-16,15269,Moda,167025,Tarjeta crédito,App móvil,iOS,Bogotá,3,5,No
TXN-0006505,2024-09-10,35396,Alimentos,30669,Tarjeta débito,App móvil,Desktop,Bogotá,7,5,No
TXN-IMPUTADO-0165,2024-06-20,34252,Belleza,67435,Contraentrega,App móvil,iOS,Barranquilla,3,5,No
TXN-0005700,2024-09-20,43118,Libros,52055,Tarjeta crédito,App móvil,Desktop,Bogotá,6,5,No
TXN-0003350,2022-07-27,39834,Deportes,55729,PSE,App móvil,Desktop,Medellín,4,5,No
TXN-0000370,2022-11-03,24441,Libros,35574,Tarjeta crédito,App móvil,iOS,Medellín,5,5,No
TXN-0000312,2023-08-17,35495,Mascotas,88814,Contraentrega,App móvil,Desktop,Bogotá,2,5,No
TXN-0007628,2024-08-06,55378,Mascotas,54375,Tarjeta débito,App móvil,iOS,Cali,6,5,No
TXN-0005217,2022-01-06,25707,Juguetes,64798,PSE,App móvil,iOS,Pereira,1,5,No
TXN-0001640,2023-11-03,20020,Tecnología,1039211,Tarjeta débito,App móvil,Android,Bogotá,1,5,No
TXN-0004956,2022-07-07,43524,Electrónica,717842,Tarjeta débito,Sitio web,Desconocido,Cartagena,2,5,No
TXN-0006771,2023-01-15,41883,Moda,87980,Contraentrega,App móvil,iOS,Pereira,5,5,No
TXN-0001672,2023-11-05,48500,Belleza,40659,Billetera digital,Sitio web,Android,Cúcuta,4,5,No
TXN-0001176,2022-06-28,41740,Alimentos,54019,Tarjeta débito,App móvil,Android,Barranquilla,4,5,No
TXN-0007179,2024-03-25,33113,Deportes,209246,Tarjeta crédito,Sitio web,Desktop,Cali,5,5,No
TXN-0004745,2024-11-18,42180,Tecnología,893479,PSE,App móvil,iOS,Bogotá,4,5,No
TXN-0005406,2022-08-04,22681,Mascotas,61540,Billetera digital,Sitio web,Desktop,Bucaramanga,3,5,No
TXN-0006715,2022-02-05,53117,Deportes,90659,Tarjeta crédito,App móvil,iOS,Pereira,6,5,No
TXN-0004920,2024-05-24,33176,Alimentos,44798,Contraentrega,App móvil,Desktop,Bogotá,3,5,No
TXN-0003681,2023-05-27,55344,Libros,77351,Tarjeta crédito,Sitio web,Desktop,Ibagué,6,5,No
TXN-0003121,2023-02-16,49560,Moda,98256,Tarjeta crédito,App móvil,iOS,Bogotá,6,5,No
TXN-0006305,2024-06-20,10952,Mascotas,71665,Tarjeta débito,App móvil,Android,Bogotá,7,5,No
TXN-IMPUTADO-0166,2022-04-12,58863,Deportes,165419,Tarjeta débito,Sitio web,iOS,Cali,6,5,No
TXN-0000194,2022-08-26,13363,Libros,66835,Tarjeta crédito,App móvil,Desktop,Manizales,2,5,No
TXN-0002619,2023-02-01,16067,Mascotas,84646,Billetera digital,App móvil,Android,Barranquilla,4,5,No
TXN-0006178,2022-07-03,32799,Libros,49696,Tarjeta crédito,App móvil,Android,Bucaramanga,4,5,No
TXN-0007881,2022-10-17,53624,Belleza,69287,Tarjeta crédito,App móvil,Android,Bogotá,6,5,No
TXN-0003329,2023-12-03,52833,Electrónica,452911,Contraentrega,App móvil,Android,Medellín,3,5,No
TXN-0003556,,55546,Deportes,166263,PSE,App móvil,Android,Bogotá,1,5,No
TXN-0002973,2022-11-21,30106,Alimentos,21626,Tarjeta débito,App móvil,Desktop,Bucaramanga,7,5,No
TXN-0007612,2022-10-29,34072,Tecnología,966749,Tarjeta débito,App móvil,iOS,Pereira,3,5,No
TXN-0003971,2022-01-19,19551,Moda,113510,Tarjeta crédito,Sitio web,Desktop,Bogotá,4,5,No
TXN-0000320,2023-09-21,34253,Juguetes,147511,Billetera digital,App móvil,Desktop,Cartagena,4,5,No
