id_transaccion,fecha_compra,id_cliente,precio_cop,tiempo_entrega_dias,calificacion_cliente_1a5,categoria_producto_Alimentos,categoria_producto_Belleza,categoria_producto_Deportes,categoria_producto_Electrónica,categoria_producto_Hogar,categoria_producto_Juguetes,categoria_producto_Libros,categoria_producto_Mascotas,categoria_producto_Moda,categoria_producto_Tecnología,metodo_pago_Billetera digital,metodo_pago_Contraentrega,metodo_pago_PSE,metodo_pago_Tarjeta crédito,metodo_pago_Tarjeta débito,canal_App móvil,canal_Sitio web,dispositivo_Android,dispositivo_Desconocido,dispositivo_Desktop,dispositivo_iOS,ciudad_envio_Barranquilla,ciudad_envio_Bogotá,ciudad_envio_Bucaramanga,ciudad_envio_Cali,ciudad_envio_Cartagena,ciudad_envio_Cúcuta,ciudad_envio_Ibagué,ciudad_envio_Manizales,ciudad_envio_Medellín,ciudad_envio_Pereira,producto_devuelto_No,producto_devuelto_Sí
TXN-0007546,,29041,-0.12218696196066635,-0.6524891325741543,0.18199773080827858,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
TXN-0005845,2023-12-27,52544,-0.3856705243860784,-0.13327354810057504,0.18199773080827858,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
TXN-0005108,2022-06-10,33889,-0.3852731378459701,-0.13327354810057504,0.18199773080827858,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
TXN-0002233,2023-11-24,33107,-0.7899429263451047,-0.13327354810057504,0.18199773080827858,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
TXN-0000521,2024-11-11,10150,1.8490359411796533,-1.1717047170477337,0.18199773080827858,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0003629,2024-08-09,44646,1.226012020691176,0.9051576208465836,0.18199773080827858,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
TXN-0007119,2022-10-25,45014,1.1270530004040433,0.3859420363730043,0.18199773080827858,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
TXN-0004148,2024-06-19,12645,-0.7605460941772573,-0.13327354810057504,0.18199773080827858,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
TXN-0004821,2022-05-28,18853,-0.5693999111184441,1.9435887897937423,0.18199773080827858,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
TXN-0006908,2024-12-30,14070,-0.57531836475268,0.9051576208465836,0.18199773080827858,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
TXN-0005308,2022-09-13,35450,-0.26639267428586744,-1.690920301521313,0.18199773080827858,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0004071,2024-01-06,41164,2.3076232657313502,1.9435887897937423,-3.2144447700101053,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
TXN-0004987,2023-02-25,56815,-0.2592104011634183,1.424373205320163,0.18199773080827858,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0001692,2022-10-16,45683,-0.5357490886114046,0.3859420363730043,0.18199773080827858,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0007285,2023-01-11,48679,-0.43619724578083174,-0.6524891325741543,0.18199773080827858,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0002291,2023-01-05,12019,-0.30653522937024985,-1.1717047170477337,0.18199773080827858,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TXN-0007054,2024-05-28,23989,0.474277205674999,0.3859420363730043,0.18199773080827858,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0000902,2023-10-21,31781,-0.647919582723777,-1.690920301521313,0.18199773080827858,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
TXN-0007577,2022-11-25,44740,-0.5851194803197772,-0.13327354810057504,0.18199773080827858,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0002609,2024-05-16,19548,-0.6988306615917498,-0.6524891325741543,0.18199773080827858,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
TXN-0007306,2023-06-20,31645,-0.4675516952487208,-0.13327354810057504,0.18199773080827858,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
TXN-0006660,2024-09-22,22834,-0.1934787587094393,0.9051576208465836,0.18199773080827858,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0005816,2023-11-18,59498,0.04921041296145332,0.3859420363730043,0.18199773080827858,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
TXN-0007953,2024-12-27,24680,1.0191267248306966,-0.6524891325741543,0.18199773080827858,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0006625,2024-05-01,41036,-0.5314429820046573,0.9051576208465836,0.18199773080827858,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0005969,2024-12-23,38172,0.9170635293573081,-0.13327354810057504,0.18199773080827858,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0003244,2023-11-04,54149,-0.17836178385171303,0.3859420363730043,0.18199773080827858,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
TXN-0006009,2022-06-21,32711,1.9459721988323002,0.9051576208465836,0.18199773080827858,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0006422,2023-10-26,41169,-0.606115821611073,-0.6524891325741543,0.18199773080827858,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
TXN-0000222,2024-01-29,-1,-0.5201891254794592,-1.1717047170477337,0.18199773080827858,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0006027,2024-04-26,19758,-0.6076011352363958,1.424373205320163,0.18199773080827858,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0001817,2023-10-11,28310,-0.5513188235435166,0.3859420363730043,0.18199773080827858,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
TXN-0002497,2022-05-20,54913,-0.6024741974156543,0.3859420363730043,0.18199773080827858,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
TXN-0002758,2022-03-21,38328,0.027012140249666063,0.3859420363730043,0.18199773080827858,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
TXN-0004113,2022-09-19,28856,0.0512234037957724,2.4628043742673214,-3.2144447700101053,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
TXN-0007451,2024-12-09,40872,-0.3525994953555904,0.3859420363730043,0.18199773080827858,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
TXN-0005695,2023-02-16,14701,2.8477627772067478,1.424373205320163,0.18199773080827858,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0000279,2023-09-30,35823,-0.40830201357191814,1.9435887897937423,-6.610887270828489,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
TXN-0000509,2023-06-09,17413,0.2742386844645821,-1.1717047170477337,0.18199773080827858,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
TXN-0006957,2023-05-24,22058,-0.26251652688645044,-0.6524891325741543,0.18199773080827858,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0004272,2024-06-25,46305,-0.5339869073146949,0.3859420363730043,0.18199773080827858,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
TXN-0000693,2024-02-03,28928,-0.5255277856371436,-0.13327354810057504,0.18199773080827858,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TXN-0003722,2022-03-03,55477,-0.6877201248023285,-0.13327354810057504,0.18199773080827858,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0006796,2023-06-01,26933,-0.22050104343680352,-0.6524891325741543,0.18199773080827858,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
TXN-0003218,2022-11-15,16137,2.504176511549014,0.3859420363730043,0.18199773080827858,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
TXN-0002892,2023-03-25,57258,-0.41605105110402996,0.3859420363730043,0.18199773080827858,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0002312,2024-11-22,59979,-0.429822774805488,0.9051576208465836,0.18199773080827858,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TXN-IMPUTADO-0123,2022-03-09,28043,-0.5482439637577605,0.3859420363730043,0.18199773080827858,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
TXN-0001800,2024-06-19,15207,-0.2593048618983621,-0.6524891325741543,0.18199773080827858,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
TXN-0000465,2024-01-20,47525,-0.151391615391904,1.9435887897937423,-6.610887270828489,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
TXN-0005266,2024-10-11,17426,-0.02072636083088479,-0.6524891325741543,0.18199773080827858,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
TXN-0002531,2022-01-16,53784,-0.6896060822344818,1.424373205320163,0.18199773080827858,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
TXN-0004094,2022-11-11,39987,0.7283146946060335,-0.13327354810057504,0.18199773080827858,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0003366,2024-10-04,46704,-0.2557576984378872,0.3859420363730043,0.18199773080827858,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0007813,2023-10-06,46923,0.7178751547613852,1.9435887897937423,0.18199773080827858,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
TXN-0007795,2024-05-05,51438,-0.6761665997386881,0.3859420363730043,0.18199773080827858,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
TXN-0007177,2024-12-14,13629,-0.5569148077722548,-1.690920301521313,0.18199773080827858,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0005238,2023-12-10,35227,0.026080561967117104,0.3859420363730043,0.18199773080827858,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0000437,2023-01-22,21546,0.5825715523879544,0.3859420363730043,0.18199773080827858,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0000460,2023-07-03,14017,0.6360167847657981,2.4628043742673214,0.18199773080827858,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0006328,2022-05-24,12630,-0.5514947159465153,-0.13327354810057504,0.18199773080827858,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
TXN-0003126,2024-09-27,48064,-0.586259523672547,-0.13327354810057504,0.18199773080827858,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
TXN-0001380,2024-07-19,58922,-0.47212164045996624,-0.6524891325741543,0.18199773080827858,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
TXN-0006056,2024-03-15,48721,-0.690231477445144,-0.6524891325741543,0.18199773080827858,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
TXN-0006332,2022-12-13,42131,-0.693993620509284,1.424373205320163,0.18199773080827858,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
TXN-0003075,2022-09-27,11281,-0.2337483471959875,-1.1717047170477337,0.18199773080827858,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
TXN-0004078,2022-07-05,18596,-0.5627681160720466,-0.13327354810057504,0.18199773080827858,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
TXN-0002375,,39231,-0.30385775612460214,-1.690920301521313,0.18199773080827858,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
TXN-0007899,2022-03-07,40918,-0.7562204439701767,0.3859420363730043,0.18199773080827858,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
TXN-0004167,2022-10-20,24313,-0.579064221483209,1.424373205320163,0.18199773080827858,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
TXN-0005186,2022-10-03,11230,-0.3659314880495515,-1.1717047170477337,0.18199773080827858,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0004417,2024-10-13,18766,1.0587285736391938,-0.13327354810057504,0.18199773080827858,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
TXN-0005839,2024-01-06,33002,-0.3458471814404715,-0.13327354810057504,0.18199773080827858,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
TXN-0003608,2023-10-17,54913,-0.6973714061002046,-1.1717047170477337,0.18199773080827858,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0004013,2023-03-21,24270,-0.4943980875730863,0.9051576208465836,0.18199773080827858,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
TXN-0001560,2024-08-27,26164,-0.40365715122606216,-1.690920301521313,0.18199773080827858,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
TXN-0005105,2024-02-20,34337,0.7115984017877074,-1.1717047170477337,0.18199773080827858,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
TXN-IMPUTADO-0124,2024-03-06,30108,-0.3133429168196461,-0.13327354810057504,0.18199773080827858,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
TXN-0007667,,13309,-0.6496980503540978,-1.690920301521313,0.18199773080827858,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
TXN-0002122,2022-03-29,15604,-0.41189152149978164,-0.13327354810057504,0.18199773080827858,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0003882,2024-08-15,30832,0.4439585670247692,0.3859420363730043,0.18199773080827858,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0001825,2022-10-14,54287,1.4209985212154619,-0.6524891325741543,0.18199773080827858,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
TXN-0004638,2024-04-19,49659,-0.5217754143731702,0.3859420363730043,0.18199773080827858,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0007719,2022-03-01,44367,-0.623975415048891,-1.690920301521313,0.18199773080827858,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0003701,2022-11-28,19729,-0.5820283342004102,-0.13327354810057504,0.18199773080827858,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0000062,2023-07-22,55302,-0.4565030465270213,1.9435887897937423,0.18199773080827858,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
TXN-IMPUTADO-0125,2022-01-16,42396,-0.5554685813475982,0.3859420363730043,0.18199773080827858,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
TXN-0006741,2024-12-13,18546,-0.420500477446554,0.3859420363730043,0.18199773080827858,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
TXN-0001006,2024-04-11,27279,-0.46104367633776694,-0.13327354810057504,0.18199773080827858,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
TXN-0002894,2023-02-16,47990,-0.6198321717782537,-1.1717047170477337,0.18199773080827858,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
TXN-0002604,2023-03-06,46869,-0.4495487820751261,-1.690920301521313,0.18199773080827858,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
TXN-IMPUTADO-0126,2022-06-19,37295,1.13710492550875,-0.13327354810057504,0.18199773080827858,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
TXN-0002366,2023-09-20,41371,-0.5318566548783766,-0.13327354810057504,0.18199773080827858,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0003717,,24137,-0.4822875698999498,-0.13327354810057504,0.18199773080827858,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0006315,2022-07-31,10345,-0.4902971887698375,1.424373205320163,0.18199773080827858,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
TXN-0003422,2024-11-05,21670,-0.01639745335708211,-0.6524891325741543,0.18199773080827858,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0004495,2024-02-16,15248,-0.40754958495909016,-0.13327354810057504,0.18199773080827858,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
TXN-0001355,2024-08-03,21530,-0.678782184916614,0.9051576208465836,0.18199773080827858,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
TXN-0004184,2023-08-25,13689,-0.2690375748642932,-0.6524891325741543,0.18199773080827858,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
TXN-0004827,2024-10-12,58799,-0.27918070343722134,0.9051576208465836,0.18199773080827858,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
TXN-0005686,2023-01-14,15015,-0.7504322810048288,-1.1717047170477337,0.18199773080827858,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
TXN-0006259,2024-02-06,11560,0.22124621216112403,-0.13327354810057504,0.18199773080827858,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
TXN-0006030,2024-08-13,37820,-0.6186921284254839,0.9051576208465836,0.18199773080827858,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
TXN-0003878,2022-06-10,30534,-0.554318766194662,0.3859420363730043,0.18199773080827858,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0000150,2023-08-06,56053,-0.11780593821930849,0.3859420363730043,0.18199773080827858,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TXN-IMPUTADO-0127,2022-08-29,44977,-0.3157142069934071,0.9051576208465836,0.18199773080827858,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
TXN-0004395,2022-04-02,43763,1.435359810193638,-1.1717047170477337,0.18199773080827858,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
TXN-0000753,2022-01-01,13129,-0.5538366907197765,0.3859420363730043,0.18199773080827858,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0006398,2022-03-18,14653,-0.21452395900156807,-0.13327354810057504,0.18199773080827858,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
TXN-0006073,2024-03-18,41888,-0.4889226222130695,1.9435887897937423,-6.610887270828489,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
TXN-0003828,2024-09-19,14256,-0.6156693849072832,-0.13327354810057504,0.18199773080827858,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
TXN-0005171,2022-08-19,-1,-0.46551590354734634,0.9051576208465836,0.18199773080827858,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
TXN-IMPUTADO-0128,2023-06-24,-1,2.7462402880092447,0.3859420363730043,0.18199773080827858,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0004247,2023-03-19,36529,-0.16829357241339543,-0.6524891325741543,0.18199773080827858,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
TXN-0004505,2024-12-24,18707,-0.5889369969181947,-1.1717047170477337,0.18199773080827858,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
TXN-0002198,2024-10-21,18784,2.214048507336013,1.424373205320163,0.18199773080827858,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
TXN-0001399,2022-01-10,11170,-0.6197409683100321,0.9051576208465836,0.18199773080827858,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
TXN-0004893,2024-09-19,10105,-0.5192119454627995,0.3859420363730043,0.18199773080827858,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
TXN-0005460,2022-08-27,29501,-0.5572047045105304,-1.690920301521313,0.18199773080827858,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
TXN-0004968,2022-12-05,54032,-0.5409672299003676,-0.6524891325741543,0.18199773080827858,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
